Two_yr_Recidivism,Number_of_Priors,score_factor,Age_Above_FourtyFive,Age_Below_TwentyFive,Sex,Misdemeanor,Race
1,11.0,1,0,1,0,1,1
0,6.0,0,0,0,1,1,0
0,2.0,0,0,0,0,0,1
0,0.0,1,0,1,0,0,1
0,0.0,1,0,0,0,0,1
1,0.0,1,0,0,0,0,1
0,9.0,1,0,1,0,0,4
1,8.0,1,1,0,0,0,1
1,1.0,0,0,0,1,0,1
0,9.0,1,0,0,1,0,1
0,12.0,1,0,0,0,0,0
1,0.0,0,0,0,0,1,0
0,3.0,0,0,1,0,0,1
1,7.0,0,0,0,0,0,1
1,0.0,0,1,0,0,1,0
0,2.0,1,1,0,0,1,0
0,2.0,0,0,1,0,1,0
0,4.0,1,0,0,0,0,1
1,3.0,1,0,0,0,0,0
0,1.0,1,0,1,0,1,0
1,7.0,0,1,0,0,1,3
1,9.0,0,1,0,0,1,0
0,1.0,0,1,0,1,0,0
0,0.0,0,0,0,0,0,1
1,7.0,0,1,0,1,0,1
0,9.0,0,0,0,0,1,0
1,3.0,1,0,0,0,0,1
1,0.0,1,0,0,0,1,1
0,1.0,1,1,0,0,0,0
0,2.0,1,0,0,0,1,0
1,5.0,0,0,0,0,1,1
1,11.0,0,0,0,0,1,5
0,2.0,0,0,1,0,0,1
1,0.0,0,0,0,1,0,0
0,1.0,0,1,0,0,0,3
0,1.0,1,0,0,0,0,1
1,2.0,0,1,0,0,0,0
1,5.0,1,0,1,0,1,3
1,1.0,1,0,0,0,0,1
1,2.0,0,0,0,0,0,1
0,1.0,1,0,0,0,0,1
1,0.0,1,0,1,0,1,0
0,7.0,0,1,0,1,1,0
0,5.0,1,0,0,0,0,0
1,11.0,1,0,1,0,0,1
0,1.0,0,0,0,0,0,1
0,24.0,0,1,0,0,1,3
1,14.0,0,0,0,0,1,1
1,1.0,0,1,0,0,0,1
1,2.0,0,0,0,0,1,1
1,1.0,0,0,0,0,0,3
0,0.0,1,0,0,0,1,1
1,24.0,0,1,1,0,1,1
1,11.0,0,0,0,0,0,1
1,2.0,0,0,0,0,0,3
0,0.0,1,0,0,0,0,1
1,15.0,0,1,0,0,0,0
1,1.0,0,0,1,1,0,1
0,0.0,1,0,0,0,0,3
0,4.0,0,1,0,0,1,1
0,1.0,1,0,0,0,0,3
1,17.0,1,1,0,0,0,1
0,0.0,0,1,0,1,0,1
0,2.0,1,1,0,0,0,1
1,3.0,1,0,1,0,0,1
1,5.0,1,1,0,0,0,0
0,0.0,0,0,0,1,0,0
1,8.0,0,0,0,0,0,1
0,8.0,0,0,0,0,1,5
1,1.0,0,1,0,0,0,1
0,2.0,1,0,1,0,0,3
1,1.0,1,0,0,0,0,1
1,3.0,1,0,0,0,0,0
1,5.0,0,0,1,0,0,0
1,5.0,0,0,0,0,1,0
1,1.0,1,0,1,1,0,1
1,3.0,1,0,1,0,0,1
1,2.0,1,0,0,0,0,1
1,1.0,1,0,1,0,0,1
0,1.0,0,0,0,0,0,1
0,6.0,1,0,1,1,0,3
1,5.0,0,1,0,0,0,0
1,1.0,0,0,0,1,0,0
1,1.0,0,0,0,0,1,0
1,2.0,1,0,0,0,0,1
0,3.0,1,0,0,0,0,1
1,3.0,0,0,1,0,0,0
1,4.0,0,0,0,0,0,0
1,11.0,0,1,1,0,0,0
0,9.0,0,0,0,0,1,1
0,5.0,0,0,0,0,1,5
0,1.0,1,0,0,0,1,0
1,1.0,0,1,0,0,0,0
1,11.0,1,0,0,0,1,1
0,1.0,0,0,0,1,0,0
1,16.0,1,0,0,0,0,1
0,1.0,1,0,0,0,0,0
1,1.0,0,0,0,1,0,1
1,21.0,0,0,0,0,0,0
0,0.0,0,1,0,0,0,1
1,8.0,1,0,0,0,0,1
1,0.0,0,0,0,0,0,1
0,4.0,0,0,0,0,0,5
0,1.0,0,1,0,0,1,5
1,7.0,0,0,0,0,0,1
0,1.0,0,0,0,0,0,0
1,0.0,0,1,0,0,1,1
1,1.0,0,0,0,0,0,1
1,1.0,0,1,0,0,1,1
1,1.0,1,0,0,0,0,1
1,4.0,1,1,0,0,0,0
0,16.0,0,1,0,0,0,1
1,4.0,0,0,0,1,1,5
0,1.0,0,0,0,0,1,1
1,1.0,0,0,0,0,1,5
0,3.0,0,0,0,0,1,0
0,2.0,0,1,0,0,0,0
1,1.0,1,0,0,0,0,0
0,0.0,0,0,0,0,0,1
0,1.0,0,1,0,0,0,1
0,2.0,0,0,0,0,1,1
0,1.0,0,1,0,0,0,1
1,1.0,0,0,0,0,0,0
1,2.0,1,0,1,0,0,1
1,6.0,0,1,0,0,0,1
0,0.0,0,1,0,0,1,0
1,3.0,1,0,0,1,0,5
0,10.0,1,1,0,0,0,1
0,8.0,1,0,1,0,0,1
0,11.0,1,0,0,0,0,1
0,0.0,0,1,0,0,0,0
0,1.0,1,0,1,0,0,0
0,1.0,0,0,0,1,0,1
0,3.0,1,0,0,0,0,1
1,0.0,1,0,1,0,0,0
1,1.0,0,0,0,0,0,1
1,1.0,1,0,0,0,0,1
0,3.0,0,0,0,0,0,1
0,1.0,1,0,0,0,0,0
1,6.0,1,0,1,0,0,0
0,1.0,0,1,0,0,1,1
1,4.0,1,0,0,0,0,0
1,0.0,1,1,0,0,0,0
1,0.0,0,1,0,0,1,0
0,1.0,0,0,0,0,0,0
1,3.0,0,0,0,0,0,1
1,1.0,0,0,1,0,0,1
1,6.0,1,0,0,1,0,1
0,2.0,1,0,1,0,0,0
1,31.0,0,0,1,1,0,1
0,14.0,1,0,0,0,0,3
1,0.0,0,1,0,0,0,1
0,1.0,0,1,0,0,1,0
0,4.0,0,0,0,0,0,0
0,2.0,0,0,0,0,0,1
0,24.0,1,0,1,0,1,1
0,3.0,0,0,0,0,0,0
0,6.0,1,0,0,0,0,1
1,5.0,1,0,0,0,0,0
0,1.0,0,1,0,0,0,5
0,1.0,0,0,0,0,1,1
1,3.0,0,0,0,1,0,0
1,1.0,0,0,0,0,0,1
0,2.0,1,0,0,0,0,0
0,11.0,0,0,0,1,1,1
1,4.0,1,0,0,0,0,0
0,1.0,0,0,0,0,0,1
0,2.0,0,0,0,0,1,0
1,4.0,1,0,0,1,0,1
1,15.0,1,0,0,0,0,1
0,5.0,0,1,0,0,0,0
0,0.0,1,0,0,1,0,0
0,0.0,1,0,0,0,0,1
0,1.0,1,0,0,0,0,1
0,3.0,0,0,1,0,0,5
0,4.0,1,0,0,0,1,1
0,1.0,1,0,0,0,0,0
0,3.0,1,0,0,0,0,1
0,1.0,1,1,0,0,0,1
0,3.0,0,0,1,0,0,1
0,2.0,1,0,0,0,1,0
1,31.0,1,0,0,0,0,1
0,1.0,1,0,0,0,0,1
0,0.0,0,0,0,1,1,1
1,4.0,1,0,0,0,0,0
1,3.0,1,0,0,0,1,0
0,2.0,1,1,0,0,0,1
1,8.0,1,0,0,1,0,1
1,9.0,1,0,1,0,0,0
1,1.0,0,0,0,0,1,0
0,28.0,0,1,1,0,0,1
0,10.0,1,0,0,0,0,1
0,1.0,0,0,0,0,0,0
0,2.0,1,0,0,0,0,5
0,1.0,0,0,0,1,0,1
1,12.0,0,0,0,0,1,0
1,0.0,0,1,0,0,0,0
0,2.0,0,0,0,0,1,0
1,12.0,1,0,0,0,0,1
0,1.0,1,0,0,0,1,5
1,0.0,1,0,0,0,0,1
1,20.0,0,0,1,1,0,1
0,1.0,0,0,1,0,1,1
1,2.0,1,0,0,0,0,1
0,14.0,1,0,0,0,1,0
0,2.0,1,0,0,0,1,0
0,0.0,0,0,0,0,0,0
1,2.0,0,0,0,0,1,1
0,1.0,0,0,0,0,0,1
1,1.0,0,1,0,1,0,0
0,2.0,0,1,0,0,1,1
0,1.0,0,0,0,0,1,1
1,1.0,0,0,1,0,1,0
0,10.0,0,0,0,0,1,1
0,33.0,0,1,0,1,1,0
1,5.0,1,0,1,0,0,3
1,3.0,0,0,1,1,1,0
0,1.0,0,0,1,0,1,0
1,17.0,1,0,0,0,0,0
0,11.0,0,0,0,0,0,3
1,1.0,0,0,0,0,1,5
1,3.0,1,0,0,0,0,1
0,2.0,0,0,0,0,1,0
0,2.0,0,1,0,0,0,1
1,2.0,1,1,0,0,0,1
1,11.0,1,0,0,0,0,1
0,0.0,0,1,0,0,0,1
1,3.0,0,0,0,0,0,5
1,2.0,1,1,1,0,1,0
0,8.0,0,0,1,0,0,0
0,10.0,1,1,0,0,1,5
0,3.0,0,0,1,0,1,1
1,8.0,1,0,0,0,0,1
1,1.0,1,0,0,0,0,1
0,3.0,0,1,0,0,0,0
0,2.0,0,1,0,0,0,1
0,1.0,1,0,0,1,0,0
0,1.0,1,0,1,1,0,1
1,2.0,1,0,0,1,0,0
0,3.0,1,0,0,1,1,0
0,1.0,1,0,0,0,0,1
1,1.0,0,0,1,1,0,1
1,3.0,0,1,0,0,0,1
1,3.0,1,1,0,0,0,0
1,2.0,0,0,0,1,0,1
0,5.0,1,1,0,0,0,1
0,8.0,0,0,1,1,0,1
0,7.0,0,0,0,0,1,0
0,5.0,1,0,0,0,0,0
1,2.0,0,1,0,0,1,1
1,11.0,1,0,0,0,0,1
1,3.0,0,0,0,0,1,1
1,7.0,0,0,0,1,0,1
0,12.0,0,0,0,0,0,1
0,12.0,0,0,0,0,0,0
0,1.0,0,0,0,0,0,1
1,1.0,1,0,0,0,1,0
0,1.0,1,0,0,0,0,1
1,0.0,1,0,0,1,0,1
1,0.0,1,0,0,0,0,0
0,1.0,1,0,0,0,0,1
0,27.0,1,0,0,1,1,1
1,31.0,0,0,1,0,0,3
1,7.0,1,0,1,0,0,1
0,0.0,1,1,0,0,0,1
0,10.0,0,1,0,0,0,0
1,2.0,0,0,0,0,0,0
1,15.0,1,0,0,0,0,0
0,1.0,1,0,1,0,0,1
0,28.0,0,0,0,1,1,1
0,2.0,0,1,0,1,0,1
0,1.0,0,0,1,0,1,1
1,1.0,1,1,0,0,1,5
0,10.0,0,0,0,1,0,0
0,1.0,1,0,0,0,0,1
0,1.0,1,0,1,0,0,0
1,16.0,0,1,0,0,1,0
1,28.0,0,1,1,1,1,5
1,3.0,0,0,0,0,0,1
1,2.0,0,0,0,0,0,0
0,3.0,1,0,0,0,0,0
0,5.0,0,0,0,1,0,1
1,1.0,1,0,0,0,0,0
1,5.0,0,0,0,0,0,1
0,23.0,0,0,0,0,1,1
0,1.0,1,0,0,1,0,0
0,2.0,1,0,0,0,1,0
0,1.0,0,0,1,0,1,0
1,2.0,0,0,0,1,0,1
1,1.0,0,0,0,0,0,1
1,15.0,0,0,0,0,1,0
1,3.0,0,1,0,0,0,1
1,0.0,1,0,0,0,1,1
1,3.0,0,0,1,0,0,1
1,7.0,0,0,0,0,0,5
0,2.0,0,0,0,0,1,1
0,3.0,1,0,0,0,1,0
1,1.0,0,1,0,0,1,1
0,0.0,0,0,1,0,1,1
0,2.0,0,0,0,0,1,1
0,2.0,0,0,0,0,0,1
1,1.0,1,0,0,0,0,1
1,19.0,1,0,0,1,0,0
1,3.0,0,0,1,0,0,1
0,3.0,0,0,0,0,0,1
0,6.0,0,0,0,0,0,0
1,0.0,0,1,0,0,1,0
0,0.0,1,0,0,0,0,0
1,5.0,0,0,0,1,0,1
1,1.0,1,0,1,0,0,0
1,1.0,1,0,0,0,0,5
0,11.0,1,0,0,0,0,3
1,24.0,0,0,1,0,1,1
0,1.0,1,0,1,0,0,1
0,1.0,1,0,0,0,0,5
1,11.0,0,0,0,0,0,1
1,0.0,0,1,0,0,0,3
0,1.0,0,0,0,0,0,1
1,2.0,1,0,0,0,0,1
1,8.0,0,1,0,0,0,1
0,0.0,0,1,0,0,0,0
1,3.0,0,0,1,0,1,5
1,3.0,0,0,0,0,1,1
1,8.0,0,0,0,1,0,1
1,3.0,0,0,1,0,0,0
1,2.0,1,0,0,0,0,0
0,1.0,1,0,0,0,0,1
1,31.0,0,0,1,0,0,0
1,6.0,0,0,0,0,1,1
1,1.0,0,0,0,0,1,0
1,0.0,0,0,0,0,0,1
0,1.0,0,0,0,0,0,3
0,17.0,0,0,0,1,1,0
1,2.0,1,0,0,1,0,1
0,3.0,1,0,0,0,0,1
0,0.0,1,0,0,0,0,1
0,0.0,0,1,0,1,0,1
0,1.0,0,0,0,0,0,0
1,1.0,1,0,0,0,0,1
1,14.0,0,0,0,0,1,1
1,2.0,0,0,0,1,1,0
1,3.0,0,0,1,0,0,0
1,1.0,0,0,1,0,1,1
1,2.0,1,0,0,1,0,0
1,1.0,1,0,0,0,0,3
0,1.0,0,0,1,0,0,1
0,12.0,0,0,1,0,0,1
0,3.0,0,0,0,1,0,0
0,32.0,1,0,0,0,1,3
0,1.0,0,0,0,0,1,0
0,5.0,1,1,0,0,1,1
1,1.0,1,0,0,0,0,1
0,5.0,1,0,1,0,0,1
1,1.0,0,0,0,0,0,0
0,2.0,1,0,0,0,1,1
1,2.0,0,0,0,0,0,1
1,3.0,1,0,0,0,0,1
1,1.0,0,0,1,0,0,0
1,3.0,0,1,0,0,1,3
0,2.0,1,0,1,1,0,1
0,7.0,0,1,0,0,0,0
1,4.0,0,1,0,0,0,3
0,9.0,0,1,0,0,0,0
0,5.0,0,0,1,0,0,3
0,0.0,1,0,0,0,0,1
0,7.0,0,1,0,0,0,1
0,0.0,1,1,0,0,0,0
1,0.0,1,0,0,0,1,1
1,3.0,1,0,1,0,1,1
1,0.0,1,0,0,0,1,0
0,27.0,0,1,1,1,0,1
0,16.0,1,0,1,0,1,0
1,1.0,0,0,1,0,0,0
0,1.0,0,1,0,0,0,1
0,14.0,1,0,0,0,1,1
1,30.0,1,0,1,0,0,0
0,2.0,0,0,0,0,1,5
1,1.0,1,0,0,0,0,1
1,0.0,0,0,0,0,0,1
0,32.0,1,0,0,1,1,0
0,2.0,0,0,1,0,0,0
1,2.0,0,1,0,0,0,0
1,24.0,0,1,1,0,1,1
0,0.0,1,0,0,0,0,1
1,1.0,1,0,0,0,0,1
1,16.0,0,0,0,0,0,0
0,2.0,0,0,0,0,1,0
1,2.0,0,0,0,0,1,2
0,1.0,1,0,1,0,0,1
1,9.0,1,0,0,0,0,1
0,11.0,0,0,1,0,0,0
0,1.0,1,0,0,0,1,3
0,3.0,0,1,0,0,1,3
1,0.0,1,0,1,0,1,1
0,13.0,0,1,0,0,1,0
1,1.0,1,0,0,0,0,1
1,3.0,0,1,1,0,1,0
1,10.0,0,0,0,0,0,1
0,3.0,0,1,0,0,0,0
0,1.0,1,0,1,0,0,1
1,5.0,1,0,0,0,0,0
0,1.0,0,1,0,0,0,5
1,5.0,0,0,1,0,1,1
1,0.0,0,0,1,0,0,1
1,4.0,0,0,1,0,0,0
1,2.0,0,0,1,1,1,1
1,2.0,0,0,0,0,0,1
0,1.0,0,0,1,0,0,1
0,1.0,0,0,0,0,0,0
0,2.0,0,0,1,0,0,5
1,1.0,1,0,0,0,0,1
1,5.0,0,1,0,0,0,1
0,0.0,1,0,0,0,1,0
1,12.0,0,0,0,0,0,1
1,17.0,0,0,0,0,0,3
0,15.0,0,0,0,0,0,1
0,1.0,1,0,0,0,0,1
0,1.0,1,1,0,0,0,3
0,1.0,1,0,0,1,1,0
0,1.0,0,0,0,0,0,3
0,4.0,1,0,0,0,0,1
1,1.0,1,0,0,0,0,0
0,1.0,1,1,0,1,0,1
1,0.0,0,0,0,0,0,0
1,2.0,0,0,0,0,1,0
0,3.0,0,1,0,0,0,1
0,1.0,1,1,0,0,0,1
1,1.0,1,0,1,0,0,1
0,5.0,0,0,0,0,1,1
1,4.0,1,0,0,0,0,1
1,0.0,0,0,0,0,0,1
0,3.0,1,0,0,0,0,0
0,1.0,1,0,0,0,0,1
1,5.0,0,1,0,0,0,5
0,1.0,1,0,0,1,0,0
0,3.0,0,0,0,0,0,0
1,2.0,1,0,0,0,0,1
0,0.0,1,0,0,0,1,1
1,3.0,1,0,1,0,0,3
1,7.0,1,0,0,0,0,0
0,1.0,0,0,0,0,0,1
0,8.0,0,0,0,1,1,0
1,1.0,1,0,0,0,0,0
1,9.0,0,0,0,0,1,0
0,35.0,1,0,1,0,0,1
1,0.0,1,0,0,1,0,0
1,1.0,0,0,0,0,0,1
1,2.0,0,1,0,0,0,5
1,2.0,0,0,0,0,1,1
1,1.0,0,0,0,0,0,0
1,11.0,0,1,0,0,1,0
0,3.0,1,0,0,1,0,1
1,3.0,1,0,0,0,1,0
1,2.0,1,0,0,0,0,1
0,3.0,0,1,0,0,1,1
0,0.0,0,0,0,0,1,1
0,0.0,1,0,0,0,0,0
0,10.0,1,0,0,0,0,1
0,1.0,0,0,0,0,0,1
1,9.0,1,0,0,0,1,1
0,8.0,0,1,0,0,1,1
1,2.0,0,0,0,0,0,3
0,1.0,1,0,0,0,0,0
1,1.0,1,0,0,1,0,0
1,4.0,0,1,0,0,0,5
1,3.0,0,0,0,0,1,1
0,3.0,0,0,0,0,0,1
0,5.0,1,1,0,0,0,1
0,16.0,0,0,1,0,0,1
1,31.0,1,0,1,1,0,5
1,5.0,0,1,0,0,0,1
1,7.0,0,0,0,0,1,1
0,0.0,1,0,1,0,1,0
0,1.0,1,1,0,0,0,3
0,0.0,0,0,0,1,0,0
1,10.0,1,0,1,0,0,3
0,2.0,1,0,0,0,0,1
1,1.0,0,0,0,0,0,1
1,2.0,1,0,0,0,0,5
0,7.0,0,0,1,0,1,1
0,0.0,0,0,1,0,0,1
0,3.0,0,0,0,0,0,0
0,0.0,1,0,0,0,1,1
0,12.0,0,0,0,0,0,3
1,3.0,1,0,0,0,0,0
1,3.0,0,0,0,0,0,1
1,10.0,0,0,0,1,1,5
1,2.0,1,0,0,0,1,1
0,10.0,0,0,1,0,1,1
0,0.0,1,0,0,1,1,0
0,1.0,1,0,1,0,0,2
1,1.0,0,1,0,0,0,1
1,1.0,1,1,0,0,1,3
0,1.0,0,1,0,0,1,1
0,16.0,0,0,0,0,0,1
1,3.0,0,0,1,0,0,0
0,4.0,1,0,0,0,0,0
0,1.0,1,0,0,0,0,1
0,27.0,0,0,0,1,0,1
1,20.0,1,0,0,1,0,1
1,7.0,0,0,1,0,1,3
0,1.0,0,0,1,1,1,0
1,8.0,0,0,0,0,0,0
0,0.0,1,0,0,0,0,0
1,20.0,1,1,0,1,0,1
0,5.0,0,0,0,0,1,0
0,2.0,1,0,1,0,0,1
1,5.0,1,0,0,0,0,0
0,4.0,0,0,1,0,0,0
1,23.0,1,0,1,0,1,0
1,2.0,1,0,0,0,0,1
0,15.0,1,0,0,0,0,1
1,12.0,0,0,0,0,0,0
1,1.0,0,1,0,0,1,1
1,7.0,0,0,0,0,0,0
1,3.0,0,0,0,1,1,1
0,0.0,0,0,1,0,0,0
1,0.0,1,0,0,0,0,0
1,2.0,0,0,0,0,1,0
1,1.0,1,0,0,0,0,1
0,3.0,1,0,1,0,1,1
0,3.0,0,0,0,0,1,0
0,2.0,1,0,0,0,1,0
1,0.0,1,0,0,0,1,0
1,1.0,0,1,0,0,0,1
0,12.0,0,0,0,0,0,1
1,1.0,1,0,0,1,1,1
0,1.0,1,0,0,0,1,1
0,3.0,1,0,0,0,0,1
1,5.0,1,0,1,0,0,0
1,3.0,0,0,0,0,1,1
1,4.0,0,0,0,0,0,1
0,11.0,1,0,0,0,0,2
0,24.0,0,0,1,0,1,1
0,2.0,1,0,1,1,0,0
1,1.0,1,0,1,0,1,1
0,1.0,1,0,0,0,0,1
0,5.0,0,0,0,0,1,1
1,8.0,0,0,0,0,0,1
1,2.0,0,0,0,0,0,1
1,0.0,0,0,0,0,0,1
1,0.0,0,0,1,0,0,0
0,10.0,0,0,0,0,1,1
1,3.0,1,0,0,1,0,1
0,9.0,0,0,1,0,0,0
0,2.0,1,0,1,0,0,1
1,11.0,1,0,0,0,0,1
0,2.0,1,0,0,0,0,0
0,3.0,0,0,0,1,1,0
0,1.0,1,0,0,0,0,1
0,6.0,0,1,0,0,1,1
1,1.0,0,0,0,0,0,1
0,5.0,0,0,0,0,0,0
0,0.0,0,0,1,0,1,0
1,0.0,0,0,1,0,0,0
1,0.0,0,0,1,0,1,1
0,2.0,0,0,0,1,0,4
0,2.0,0,1,0,1,0,1
0,2.0,0,0,0,0,0,1
0,4.0,0,0,1,0,1,1
0,32.0,1,0,0,0,0,1
0,3.0,1,0,1,0,0,1
0,2.0,1,0,0,0,0,1
0,3.0,1,0,0,0,0,5
0,2.0,0,0,0,0,1,1
0,3.0,1,0,0,0,0,1
1,16.0,0,0,1,0,0,0
0,8.0,0,0,0,1,1,0
0,4.0,0,0,0,0,0,1
0,1.0,0,0,0,0,0,0
0,0.0,0,1,0,0,1,0
0,2.0,0,0,1,0,0,1
1,2.0,0,0,0,1,1,1
1,1.0,0,1,0,0,0,1
1,11.0,1,0,1,0,0,1
1,6.0,1,0,1,0,1,0
1,4.0,0,1,0,0,0,0
1,2.0,1,0,1,0,0,0
0,0.0,0,1,0,0,0,1
0,3.0,0,1,0,1,1,5
1,1.0,0,0,1,0,1,1
0,1.0,0,0,0,0,1,1
1,13.0,1,0,0,0,0,0
1,1.0,1,0,0,0,1,0
1,0.0,0,0,0,0,1,1
0,2.0,1,0,1,1,1,1
1,9.0,0,1,0,0,0,1
1,10.0,1,0,1,0,0,3
0,0.0,1,0,0,0,1,1
0,2.0,0,0,0,1,0,1
1,8.0,1,0,0,0,0,1
0,12.0,0,0,1,0,0,1
1,0.0,1,0,0,0,0,1
0,0.0,0,0,0,0,0,1
0,8.0,0,0,0,1,0,1
1,1.0,0,0,1,0,0,1
1,0.0,0,0,0,0,0,1
0,4.0,0,0,0,0,0,0
0,1.0,0,0,0,1,1,0
0,8.0,1,0,0,0,0,0
0,1.0,0,0,0,1,1,1
0,1.0,1,0,0,0,0,1
1,3.0,0,0,0,0,0,0
0,1.0,1,0,1,1,0,1
1,8.0,0,0,0,0,0,1
0,3.0,0,1,1,0,1,0
0,10.0,1,0,0,0,0,1
1,3.0,0,1,0,0,1,3
0,1.0,1,0,1,0,0,1
1,20.0,0,0,0,1,0,0
0,1.0,1,0,0,0,1,1
0,3.0,0,1,0,0,1,1
0,1.0,0,0,0,0,1,0
1,1.0,1,0,0,0,0,1
0,0.0,1,1,0,0,1,1
0,2.0,1,0,0,1,0,1
1,3.0,0,0,1,0,1,1
1,17.0,1,0,0,0,0,1
0,10.0,0,1,0,0,0,3
1,1.0,0,0,0,0,0,1
1,1.0,0,0,0,0,1,0
1,3.0,1,0,0,1,0,0
1,1.0,0,0,0,0,1,3
0,1.0,1,0,0,0,0,0
0,3.0,1,0,0,0,1,0
1,1.0,1,0,1,0,0,1
0,12.0,0,1,0,1,1,1
1,0.0,0,0,1,0,0,1
1,3.0,0,1,0,0,0,1
1,1.0,0,0,1,0,0,0
1,3.0,0,0,0,1,0,0
1,0.0,1,0,0,0,0,1
0,1.0,1,0,0,1,0,0
0,1.0,1,0,0,0,0,1
0,1.0,1,0,0,0,1,1
0,1.0,0,0,0,0,1,0
1,3.0,1,0,0,0,0,3
1,1.0,1,0,0,1,0,1
0,7.0,1,1,0,1,1,1
1,11.0,1,0,1,1,1,0
0,8.0,1,0,1,1,1,0
0,10.0,0,0,1,0,0,0
0,3.0,0,0,1,1,0,1
0,3.0,0,0,1,1,0,0
0,1.0,0,1,0,0,1,0
0,2.0,1,0,1,0,0,0
1,8.0,0,0,0,0,0,1
1,1.0,0,1,0,0,1,1
1,14.0,0,0,0,0,1,5
1,3.0,0,0,1,0,0,0
1,2.0,1,1,0,0,1,0
0,0.0,0,0,0,0,0,0
0,1.0,1,0,0,0,0,0
1,8.0,1,0,0,0,0,0
1,7.0,1,0,1,0,0,1
0,1.0,0,1,0,0,1,1
0,6.0,0,0,0,0,0,0
0,3.0,1,0,0,1,1,1
1,2.0,0,1,0,0,0,1
0,1.0,1,0,0,0,0,1
1,11.0,1,0,0,0,0,5
0,0.0,0,0,0,0,1,1
1,1.0,0,0,0,0,0,1
1,2.0,0,1,0,0,0,3
1,1.0,0,1,0,0,1,0
0,0.0,1,0,0,1,1,0
1,10.0,0,0,0,0,0,0
0,14.0,1,1,0,0,0,3
1,2.0,0,1,0,0,0,1
0,3.0,0,1,0,0,1,1
1,2.0,0,1,0,0,0,3
0,1.0,0,0,1,0,0,1
0,1.0,1,1,0,1,0,1
1,14.0,0,1,0,0,1,1
1,3.0,1,0,0,0,0,1
0,8.0,0,1,0,0,0,1
0,3.0,0,0,0,0,1,0
1,0.0,1,0,0,0,0,1
0,2.0,1,0,0,0,0,0
1,1.0,1,0,0,1,0,1
0,8.0,1,0,0,0,0,0
0,8.0,1,0,0,0,0,1
0,2.0,1,0,1,1,0,1
0,1.0,0,0,1,0,1,1
0,0.0,0,1,0,0,0,1
1,0.0,0,0,0,0,0,1
0,22.0,1,1,1,0,1,0
1,5.0,1,1,0,1,0,0
0,9.0,0,0,1,1,0,1
0,0.0,1,0,1,0,0,1
0,7.0,0,0,0,1,0,0
0,1.0,1,0,0,0,0,0
0,0.0,1,0,0,0,0,1
0,0.0,0,0,0,0,1,0
0,4.0,0,0,0,0,1,5
0,7.0,1,1,0,1,0,1
1,1.0,0,1,0,0,0,1
0,0.0,1,0,0,0,0,0
0,7.0,1,0,0,0,0,0
1,2.0,1,0,0,0,1,0
0,2.0,1,0,0,0,0,0
0,1.0,0,0,0,0,0,0
0,1.0,0,0,0,0,1,0
0,0.0,0,1,0,0,1,1
1,1.0,0,0,0,0,0,0
0,10.0,0,0,1,0,0,1
1,3.0,0,1,0,0,0,1
0,3.0,0,0,0,1,1,1
0,1.0,1,1,0,0,1,0
1,5.0,0,0,0,0,0,1
1,0.0,0,1,0,1,1,0
1,1.0,0,0,1,0,1,1
1,1.0,0,1,0,0,1,1
1,0.0,1,0,0,0,1,1
0,0.0,1,1,0,0,0,1
1,11.0,0,0,0,0,0,0
1,0.0,0,0,1,0,0,0
1,10.0,0,0,0,0,0,0
1,5.0,1,0,0,0,0,0
0,27.0,1,0,0,1,1,0
1,1.0,1,0,0,0,1,0
0,0.0,0,0,1,0,0,0
0,3.0,0,0,0,0,0,1
1,1.0,1,0,0,0,0,1
0,1.0,1,0,0,0,1,0
1,27.0,0,0,0,1,1,1
1,16.0,0,0,0,0,1,1
0,3.0,1,0,0,0,1,1
1,1.0,0,0,0,0,0,1
1,2.0,0,0,1,0,0,1
0,13.0,1,0,0,0,0,3
0,7.0,1,0,0,0,0,1
1,1.0,1,0,1,1,0,5
0,1.0,1,0,1,1,0,1
0,1.0,0,0,1,0,0,0
0,1.0,0,1,0,0,0,5
0,5.0,0,0,1,0,0,1
0,2.0,0,1,0,0,1,1
0,4.0,1,1,0,0,0,1
0,2.0,0,0,1,0,0,1
0,2.0,1,0,0,0,0,0
1,1.0,0,0,0,0,0,1
0,4.0,0,0,1,0,0,1
0,16.0,1,1,0,0,0,1
1,3.0,1,1,0,0,0,0
0,0.0,1,0,0,0,0,5
1,4.0,1,0,0,0,0,1
0,1.0,0,0,0,0,0,1
0,10.0,1,0,0,0,0,3
0,0.0,1,0,1,0,0,1
0,2.0,1,0,0,1,0,1
1,2.0,0,1,0,0,1,0
0,2.0,1,0,0,1,1,0
0,0.0,0,0,1,0,0,0
0,1.0,0,0,0,0,0,0
0,1.0,0,0,1,0,0,0
0,1.0,1,0,1,0,0,3
1,3.0,1,0,0,0,0,0
0,16.0,1,0,0,0,1,5
0,1.0,1,0,0,0,0,3
0,3.0,0,0,1,0,0,1
1,3.0,1,0,0,1,1,0
1,24.0,0,0,1,0,1,0
0,3.0,0,0,0,0,0,5
1,2.0,0,1,0,0,0,0
1,1.0,0,0,1,0,1,1
1,1.0,1,0,0,0,0,1
0,10.0,1,0,0,0,1,0
1,1.0,1,0,0,0,0,3
0,1.0,1,0,0,0,1,0
1,1.0,0,1,0,0,1,1
0,1.0,0,0,0,0,0,1
1,1.0,0,1,0,0,0,1
1,0.0,1,0,0,1,0,0
